date,pool,threads,sz,ws,rw_ratio,ltc,ltc_d,ops,pattern,offset,mode
May  2 09:16:58,ram_l,7,26624,13312,50,148,0.75,44800,uniform,random,Mem100
May  2 09:17:10,ram_l,11,26624,13312,0,244,0.50,43370,uniform,random,Mem100
May  2 09:17:21,ram_l,11,26624,13312,50,194,0.93,53886.6666666667,uniform,random,Mem100
May  2 09:17:34,ram_l,15,26624,13312,0,340,0.28,42856.6666666667,uniform,random,Mem100
May  2 09:17:46,ram_l,15,26624,13312,50,258,0.98,56000,uniform,random,Mem100
May  2 09:17:59,ram_l,19,26624,13312,0,452,96.73,42673.3333333333,uniform,random,Mem100
May  2 09:18:12,ram_l,19,26624,13312,50,322,16.08,57286.6666666667,uniform,random,Mem100
May  2 09:18:27,ram_l,23,26624,13312,0,555,111.49,42433.3333333333,uniform,random,Mem100
May  2 09:18:41,ram_l,23,26624,13312,50,387,30.67,57940,uniform,random,Mem100
May  2 09:18:57,ram_l,27,26624,13312,0,646,96.83,42256.6666666666,uniform,random,Mem100
May  2 09:19:12,ram_l,27,26624,13312,50,450,29.27,58610,uniform,random,Mem100
May  2 09:19:29,ram_l,31,26624,13312,0,726,46.91,42240,uniform,random,Mem100
May  2 09:19:45,ram_l,31,26624,13312,50,517,15.57,58670,uniform,random,Mem100
May  2 09:19:53,ram_l,4,26624,13312,0,98,0.09,37690,uniform,random,Mem100
May  2 09:20:03,ram_l,4,26624,13312,50,134,0.25,28220,uniform,random,Mem100
May  2 09:20:13,ram_l,8,26624,13312,0,175,0.15,43663.3333333333,uniform,random,Mem100
May  2 09:20:24,ram_l,8,26624,13312,50,157,0.77,48353.3333333333,uniform,random,Mem100
May  2 09:20:35,ram_l,12,26624,13312,0,265,0.54,43670,uniform,random,Mem100
May  2 09:20:47,ram_l,12,26624,13312,50,209,0.97,54946.6666666667,uniform,random,Mem100
May  2 09:20:59,ram_l,16,26624,13312,0,360,1.18,43146.6666666667,uniform,random,Mem100
May  2 09:21:12,ram_l,16,26624,13312,50,271,1.10,56943.3333333333,uniform,random,Mem100
May  2 09:21:26,ram_l,20,26624,13312,0,474,103.04,43026.6666666667,uniform,random,Mem100
May  2 09:21:39,ram_l,20,26624,13312,50,337,26.43,57846.6666666667,uniform,random,Mem100
May  2 09:21:54,ram_l,24,26624,13312,0,573,108.72,42773.3333333333,uniform,random,Mem100
May  2 09:22:08,ram_l,24,26624,13312,50,401,31.19,58530,uniform,random,Mem100
May  2 09:22:24,ram_l,28,26624,13312,0,661,88.56,42573.3333333333,uniform,random,Mem100
May  2 09:22:39,ram_l,28,26624,13312,50,466,27.35,58733.3333333333,uniform,random,Mem100
May  2 09:22:57,ram_l,32,26624,13312,0,745,3.48,42270,uniform,random,Mem100
May  2 09:23:13,ram_l,32,26624,13312,50,536,1.52,58236.6666666667,uniform,random,Mem100
May  2 09:23:23,ram_l,1,26624,13312,0,72,0.00,12636.6666666667,uniform,random,Mem100
May  2 09:23:33,ram_l,1,26624,13312,50,117,0.00,8030,uniform,random,Mem100
May  2 09:23:42,ram_l,5,26624,13312,0,110,0.08,42463.3333333333,uniform,random,Mem100
May  2 09:23:52,ram_l,5,26624,13312,50,139,0.63,34066.6666666667,uniform,random,Mem100
May  2 09:24:02,ram_l,9,26624,13312,0,198,0.22,43360,uniform,random,Mem100
May  2 09:24:13,ram_l,9,26624,13312,50,165,0.80,51683.3333333333,uniform,random,Mem100
May  2 09:24:25,ram_l,13,26624,13312,0,290,0.26,43323.3333333333,uniform,random,Mem100
May  2 09:24:37,ram_l,13,26624,13312,50,225,0.93,55300,uniform,random,Mem100
May  2 09:24:50,ram_l,17,26624,13312,0,393,63.53,42926.6666666667,uniform,random,Mem100
May  2 09:25:02,ram_l,17,26624,13312,50,289,15.09,56863.3333333333,uniform,random,Mem100
May  2 09:25:17,ram_l,21,26624,13312,0,501,108.98,42876.6666666667,uniform,random,Mem100
May  2 09:25:30,ram_l,21,26624,13312,50,352,28.11,58016.6666666667,uniform,random,Mem100
May  2 09:25:46,ram_l,25,26624,13312,0,601,107.12,42373.3333333333,uniform,random,Mem100
May  2 09:26:00,ram_l,25,26624,13312,50,421,31.33,58116.6666666667,uniform,random,Mem100
May  2 09:26:17,ram_l,29,26624,13312,0,686,78.43,42310,uniform,random,Mem100
May  2 09:26:32,ram_l,29,26624,13312,50,486,25.24,58300,uniform,random,Mem100
May  2 09:26:50,ram_l,33,26624,13312,0,775,85.39,42296.6666666667,uniform,random,Mem100
May  2 09:27:07,ram_l,33,26624,13312,50,554,47.44,58580,uniform,random,Mem100
May  2 09:27:16,ram_l,3,32768,16384,0,101,0.05,27590,uniform,random,Mem100
May  2 09:27:27,ram_l,3,32768,16384,50,140,0.83,20290,uniform,random,Mem100
May  2 09:27:40,ram_l,7,32768,16384,0,189,0.20,35593.3333333333,uniform,random,Mem100
May  2 09:27:54,ram_l,7,32768,16384,50,166,0.69,40226.6666666667,uniform,random,Mem100
May  2 09:28:10,ram_l,11,32768,16384,0,305,0.55,35050,uniform,random,Mem100
May  2 09:28:26,ram_l,11,32768,16384,50,240,0.96,44176.6666666667,uniform,random,Mem100
May  2 09:28:43,ram_l,15,32768,16384,0,432,0.88,33923.3333333333,uniform,random,Mem100
May  2 09:29:00,ram_l,15,32768,16384,50,319,1.03,45650,uniform,random,Mem100
May  2 09:29:20,ram_l,19,32768,16384,0,583,124.55,33296.6666666667,uniform,random,Mem100
May  2 09:29:38,ram_l,19,32768,16384,50,402,31.88,46310,uniform,random,Mem100
May  2 09:30:00,ram_l,23,32768,16384,0,720,146.44,32893.3333333333,uniform,random,Mem100
May  2 09:30:20,ram_l,23,32768,16384,50,485,40.71,46620,uniform,random,Mem100
May  2 09:30:44,ram_l,27,32768,16384,0,845,128.33,32490,uniform,random,Mem100
May  2 09:31:05,ram_l,27,32768,16384,50,571,36.76,46446.6666666667,uniform,random,Mem100
May  2 09:31:31,ram_l,31,32768,16384,0,959,63.17,32133.3333333333,uniform,random,Mem100
May  2 09:31:55,ram_l,31,32768,16384,50,662,19.20,46030,uniform,random,Mem100
May  2 09:32:05,ram_l,4,32768,16384,0,110,0.08,33896.6666666667,uniform,random,Mem100
May  2 09:32:17,ram_l,4,32768,16384,50,147,0.29,25776.6666666667,uniform,random,Mem100
May  2 09:32:31,ram_l,8,32768,16384,0,216,0.17,35530,uniform,random,Mem100
May  2 09:32:46,ram_l,8,32768,16384,50,188,0.74,40836.6666666667,uniform,random,Mem100
May  2 09:33:02,ram_l,12,32768,16384,0,333,0.81,34980,uniform,random,Mem100
May  2 09:33:18,ram_l,12,32768,16384,50,259,0.94,44683.3333333333,uniform,random,Mem100
May  2 09:33:37,ram_l,16,32768,16384,0,464,1.17,33793.3333333333,uniform,random,Mem100
May  2 09:33:54,ram_l,16,32768,16384,50,338,1.20,45970,uniform,random,Mem100
May  2 09:34:14,ram_l,20,32768,16384,0,615,134.31,33366.6666666667,uniform,random,Mem100
May  2 09:34:32,ram_l,20,32768,16384,50,419,31.46,46763.3333333333,uniform,random,Mem100
May  2 09:34:54,ram_l,24,32768,16384,0,747,144.14,33003.3333333333,uniform,random,Mem100
May  2 09:35:15,ram_l,24,32768,16384,50,503,40.66,46956.6666666667,uniform,random,Mem100
May  2 09:35:39,ram_l,28,32768,16384,0,846,81.66,33023.3333333333,uniform,random,Mem100
May  2 09:36:00,ram_l,28,32768,16384,50,589,34.29,46706.6666666666,uniform,random,Mem100
May  2 09:36:27,ram_l,32,32768,16384,0,974,1.63,32460,uniform,random,Mem100
May  2 09:36:51,ram_l,32,32768,16384,50,678,1.64,46346.6666666667,uniform,random,Mem100
May  2 09:37:02,ram_l,1,32768,16384,0,79,0.00,11646.6666666667,uniform,random,Mem100
May  2 09:37:15,ram_l,1,32768,16384,50,123,0.00,7660,uniform,random,Mem100
May  2 09:37:26,ram_l,5,32768,16384,0,132,0.09,35636.6666666667,uniform,random,Mem100
May  2 09:37:38,ram_l,5,32768,16384,50,152,0.72,31286.6666666667,uniform,random,Mem100
May  2 09:37:53,ram_l,9,32768,16384,0,242,0.14,35880,uniform,random,Mem100
May  2 09:38:09,ram_l,9,32768,16384,50,199,0.92,43213.3333333333,uniform,random,Mem100
May  2 09:38:25,ram_l,13,32768,16384,0,360,0.81,35123.3333333333,uniform,random,Mem100
May  2 09:38:41,ram_l,13,32768,16384,50,276,0.95,45456.6666666667,uniform,random,Mem100
May  2 09:39:00,ram_l,17,32768,16384,0,499,79.62,34010,uniform,random,Mem100
May  2 09:39:17,ram_l,17,32768,16384,50,356,19.62,46566.6666666667,uniform,random,Mem100
May  2 09:39:38,ram_l,21,32768,16384,0,644,139.22,33556.6666666667,uniform,random,Mem100
May  2 09:39:57,ram_l,21,32768,16384,50,438,37.01,47083.3333333333,uniform,random,Mem100
May  2 09:40:20,ram_l,25,32768,16384,0,778,140.53,32946.6666666667,uniform,random,Mem100
May  2 09:40:40,ram_l,25,32768,16384,50,521,39.89,47183.3333333333,uniform,random,Mem100
May  2 09:41:05,ram_l,29,32768,16384,0,891,104.07,32733.3333333333,uniform,random,Mem100
May  2 09:41:27,ram_l,29,32768,16384,50,612,30.79,46576.6666666667,uniform,random,Mem100
May  2 09:41:54,ram_l,33,32768,16384,0,1015,102.81,32380,uniform,random,Mem100
May  2 09:42:18,ram_l,33,32768,16384,50,706,79.83,46343.3333333333,uniform,random,Mem100
May  2 09:42:30,ram_l,3,38912,19456,0,112,0.05,25170,uniform,random,Mem100
May  2 09:42:43,ram_l,3,38912,19456,50,151,0.41,18920,uniform,random,Mem100
May  2 09:43:01,ram_l,7,38912,19456,0,222,0.09,30483.3333333333,uniform,random,Mem100
May  2 09:43:19,ram_l,7,38912,19456,50,190,0.65,35313.3333333333,uniform,random,Mem100
May  2 09:43:41,ram_l,11,38912,19456,0,362,0.83,29663.3333333333,uniform,random,Mem100
May  2 09:44:02,ram_l,11,38912,19456,50,282,0.84,37746.6666666667,uniform,random,Mem100
May  2 09:44:27,ram_l,15,38912,19456,0,526,1.48,27966.6666666667,uniform,random,Mem100
May  2 09:44:50,ram_l,15,38912,19456,50,377,1.17,38753.3333333333,uniform,random,Mem100
May  2 09:45:18,ram_l,19,38912,19456,0,718,154.41,27113.3333333333,uniform,random,Mem100
May  2 09:45:43,ram_l,19,38912,19456,50,475,38.93,39336.6666666667,uniform,random,Mem100
May  2 09:46:13,ram_l,23,38912,19456,0,883,169.00,26783.3333333333,uniform,random,Mem100
May  2 09:46:40,ram_l,23,38912,19456,50,569,34.41,39726.6666666667,uniform,random,Mem100
May  2 09:47:14,ram_l,27,38912,19456,0,1050,162.10,26253.3333333333,uniform,random,Mem100
May  2 09:47:44,ram_l,27,38912,19456,50,684,46.11,38996.6666666667,uniform,random,Mem100
May  2 09:48:21,ram_l,31,38912,19456,0,1186,79.93,26053.3333333333,uniform,random,Mem100
May  2 09:48:53,ram_l,31,38912,19456,50,797,24.19,38356.6666666667,uniform,random,Mem100
May  2 09:49:06,ram_l,4,38912,19456,0,126,0.07,29936.6666666667,uniform,random,Mem100
May  2 09:49:21,ram_l,4,38912,19456,50,161,0.36,23706.6666666667,uniform,random,Mem100
May  2 09:49:40,ram_l,8,38912,19456,0,253,0.32,30536.6666666667,uniform,random,Mem100
May  2 09:49:59,ram_l,8,38912,19456,50,211,0.73,36516.6666666667,uniform,random,Mem100
May  2 09:50:21,ram_l,12,38912,19456,0,397,0.72,29520,uniform,random,Mem100
May  2 09:50:43,ram_l,12,38912,19456,50,303,0.96,38383.3333333333,uniform,random,Mem100
May  2 09:51:08,ram_l,16,38912,19456,0,566,1.74,27773.3333333333,uniform,random,Mem100
May  2 09:51:32,ram_l,16,38912,19456,50,398,1.21,39226.6666666667,uniform,random,Mem100
May  2 09:52:00,ram_l,20,38912,19456,0,759,166.78,27146.6666666667,uniform,random,Mem100
May  2 09:52:26,ram_l,20,38912,19456,50,498,42.54,39600,uniform,random,Mem100
May  2 09:52:57,ram_l,24,38912,19456,0,928,180.76,26716.6666666667,uniform,random,Mem100
May  2 09:53:25,ram_l,24,38912,19456,50,600,49.77,39503.3333333333,uniform,random,Mem100
May  2 09:54:00,ram_l,28,38912,19456,0,1082,148.02,26286.6666666667,uniform,random,Mem100
May  2 09:54:30,ram_l,28,38912,19456,50,709,42.66,38953.3333333333,uniform,random,Mem100
May  2 09:55:08,ram_l,32,38912,19456,0,1219,1.85,26000,uniform,random,Mem100
May  2 09:55:41,ram_l,32,38912,19456,50,826,2.52,38173.3333333333,uniform,random,Mem100
May  2 09:55:55,ram_l,1,38912,19456,0,85,0.00,10836.6666666667,uniform,random,Mem100
May  2 09:56:10,ram_l,1,38912,19456,50,131,0.00,7210,uniform,random,Mem100
May  2 09:56:25,ram_l,5,38912,19456,0,156,0.10,30563.3333333333,uniform,random,Mem100
May  2 09:56:41,ram_l,5,38912,19456,50,176,0.80,27140,uniform,random,Mem100
May  2 09:57:01,ram_l,9,38912,19456,0,287,0.57,30446.6666666667,uniform,random,Mem100
May  2 09:57:21,ram_l,9,38912,19456,50,234,0.86,37060,uniform,random,Mem100
May  2 09:57:44,ram_l,13,38912,19456,0,436,1.05,29123.3333333333,uniform,random,Mem100
May  2 09:58:06,ram_l,13,38912,19456,50,326,1.10,38660,uniform,random,Mem100
May  2 09:58:32,ram_l,17,38912,19456,0,616,98.15,27653.3333333333,uniform,random,Mem100
May  2 09:58:57,ram_l,17,38912,19456,50,423,24.58,39313.3333333333,uniform,random,Mem100
May  2 09:59:25,ram_l,21,38912,19456,0,803,176.57,27036.6666666667,uniform,random,Mem100
May  2 09:59:51,ram_l,21,38912,19456,50,520,38.87,39730,uniform,random,Mem100
May  2 10:00:23,ram_l,25,38912,19456,0,971,178.04,26523.3333333333,uniform,random,Mem100
May  2 10:00:52,ram_l,25,38912,19456,50,629,49.20,39243.3333333333,uniform,random,Mem100
May  2 10:01:27,ram_l,29,38912,19456,0,1120,132.63,26160,uniform,random,Mem100
May  2 10:01:58,ram_l,29,38912,19456,50,741,38.92,38626.6666666667,uniform,random,Mem100
May  2 10:02:37,ram_l,33,38912,19456,0,1277,188.57,25980,uniform,random,Mem100
May  2 10:03:11,ram_l,33,38912,19456,50,858,82.41,38183.3333333333,uniform,random,Mem100
May  2 10:03:25,ram_l,3,45056,22528,0,137,0.40,20770,uniform,random,Mem100
May  2 10:03:40,ram_l,3,45056,22528,50,164,0.81,17416.6666666667,uniform,random,Mem100
May  2 10:04:04,ram_l,7,45056,22528,0,263,0.62,25823.3333333333,uniform,random,Mem100
May  2 10:04:29,ram_l,7,45056,22528,50,224,0.68,30233.3333333333,uniform,random,Mem100
May  2 10:04:58,ram_l,11,45056,22528,0,436,0.95,24706.6666666667,uniform,random,Mem100
May  2 10:05:27,ram_l,11,45056,22528,50,334,0.83,32056.6666666667,uniform,random,Mem100
May  2 10:06:01,ram_l,15,45056,22528,0,648,1.86,22820,uniform,random,Mem100
May  2 10:06:33,ram_l,15,45056,22528,50,448,1.21,32766.6666666667,uniform,random,Mem100
May  2 10:07:12,ram_l,19,45056,22528,0,896,199.57,21853.3333333333,uniform,random,Mem100
May  2 10:07:47,ram_l,19,45056,22528,50,570,48.96,32950,uniform,random,Mem100
May  2 10:08:30,ram_l,23,45056,22528,0,1119,237.39,21403.3333333333,uniform,random,Mem100
May  2 10:09:08,ram_l,23,45056,22528,50,696,61.69,32773.3333333333,uniform,random,Mem100
May  2 10:09:56,ram_l,27,45056,22528,0,1313,208.75,21100,uniform,random,Mem100
May  2 10:10:38,ram_l,27,45056,22528,50,828,51.27,32273.3333333333,uniform,random,Mem100
May  2 10:11:31,ram_l,31,45056,22528,0,1488,102.17,20850,uniform,random,Mem100
May  2 10:12:17,ram_l,31,45056,22528,50,981,31.65,31266.6666666667,uniform,random,Mem100
May  2 10:12:33,ram_l,4,45056,22528,0,149,0.08,25586.6666666667,uniform,random,Mem100
May  2 10:12:51,ram_l,4,45056,22528,50,175,0.27,21860,uniform,random,Mem100
May  2 10:13:17,ram_l,8,45056,22528,0,302,0.72,25806.6666666667,uniform,random,Mem100
May  2 10:13:43,ram_l,8,45056,22528,50,251,0.75,30943.3333333333,uniform,random,Mem100
May  2 10:14:13,ram_l,12,45056,22528,0,483,0.92,24346.6666666667,uniform,random,Mem100
May  2 10:14:43,ram_l,12,45056,22528,50,361,0.99,32363.3333333333,uniform,random,Mem100
May  2 10:15:19,ram_l,16,45056,22528,0,704,2.52,22390,uniform,random,Mem100
May  2 10:15:51,ram_l,16,45056,22528,50,475,1.32,33013.3333333333,uniform,random,Mem100
May  2 10:16:30,ram_l,20,45056,22528,0,954,216.97,21736.6666666667,uniform,random,Mem100
May  2 10:17:06,ram_l,20,45056,22528,50,598,49.46,33053.3333333333,uniform,random,Mem100
May  2 10:17:51,ram_l,24,45056,22528,0,1168,234.35,21326.6666666667,uniform,random,Mem100
May  2 10:18:29,ram_l,24,45056,22528,50,731,62.63,32576.6666666667,uniform,random,Mem100
May  2 10:19:19,ram_l,28,45056,22528,0,1356,191.71,21066.6666666667,uniform,random,Mem100
May  2 10:20:02,ram_l,28,45056,22528,50,867,55.03,31970,uniform,random,Mem100
May  2 10:20:56,ram_l,32,45056,22528,0,1523,4.95,20866.6666666667,uniform,random,Mem100
May  2 10:21:43,ram_l,32,45056,22528,50,1018,2.02,31086.6666666667,uniform,random,Mem100
May  2 10:21:59,ram_l,1,45056,22528,0,92,0.00,9983.33333333333,uniform,random,Mem100
May  2 10:22:17,ram_l,1,45056,22528,50,141,0.00,6750,uniform,random,Mem100
May  2 10:22:36,ram_l,5,45056,22528,0,184,0.04,26010,uniform,random,Mem100
May  2 10:22:56,ram_l,5,45056,22528,50,183,0.47,26120,uniform,random,Mem100
May  2 10:23:23,ram_l,9,45056,22528,0,344,0.75,25490,uniform,random,Mem100
May  2 10:23:50,ram_l,9,45056,22528,50,277,0.87,31510,uniform,random,Mem100
May  2 10:24:22,ram_l,13,45056,22528,0,533,1.32,23936.6666666667,uniform,random,Mem100
May  2 10:24:52,ram_l,13,45056,22528,50,388,1.20,32666.6666666667,uniform,random,Mem100
May  2 10:25:29,ram_l,17,45056,22528,0,772,127.96,22160,uniform,random,Mem100
May  2 10:26:03,ram_l,17,45056,22528,50,507,30.37,32963.3333333333,uniform,random,Mem100
May  2 10:26:43,ram_l,21,45056,22528,0,1008,227.80,21683.3333333333,uniform,random,Mem100
May  2 10:27:20,ram_l,21,45056,22528,50,631,57.29,32970,uniform,random,Mem100
May  2 10:28:05,ram_l,25,45056,22528,0,1217,229.07,21266.6666666667,uniform,random,Mem100
May  2 10:28:45,ram_l,25,45056,22528,50,762,61.57,32540,uniform,random,Mem100
May  2 10:29:35,ram_l,29,45056,22528,0,1400,169.89,21003.3333333333,uniform,random,Mem100
May  2 10:30:19,ram_l,29,45056,22528,50,904,50.25,31756.6666666667,uniform,random,Mem100
May  2 10:31:15,ram_l,33,45056,22528,0,1582,168.52,20900,uniform,random,Mem100
May  2 10:32:02,ram_l,33,45056,22528,50,1054,101.58,31193.3333333333,uniform,random,Mem100
May  2 10:32:18,ram_l,3,51200,25600,0,134,0.05,21163.3333333333,uniform,random,Mem100
May  2 10:32:36,ram_l,3,51200,25600,50,174,0.08,16486.6666666667,uniform,random,Mem100
May  2 10:33:06,ram_l,7,51200,25600,0,296,0.74,23026.6666666667,uniform,random,Mem100
May  2 10:33:37,ram_l,7,51200,25600,50,251,0.75,27086.6666666667,uniform,random,Mem100
May  2 10:34:16,ram_l,11,51200,25600,0,498,1.28,21716.6666666667,uniform,random,Mem100
May  2 10:34:53,ram_l,11,51200,25600,50,376,0.85,28566.6666666667,uniform,random,Mem100
May  2 10:35:39,ram_l,15,51200,25600,0,751,2.00,19723.3333333333,uniform,random,Mem100
May  2 10:36:21,ram_l,15,51200,25600,50,508,1.24,28983.3333333333,uniform,random,Mem100
May  2 10:37:11,ram_l,19,51200,25600,0,1040,239.07,18933.3333333333,uniform,random,Mem100
May  2 10:37:57,ram_l,19,51200,25600,50,649,57.87,29016.6666666667,uniform,random,Mem100
May  2 10:38:53,ram_l,23,51200,25600,0,1296,281.55,18563.3333333333,uniform,random,Mem100
May  2 10:39:43,ram_l,23,51200,25600,50,793,69.48,28820,uniform,random,Mem100
May  2 10:40:46,ram_l,27,51200,25600,0,1500,222.71,18413.3333333333,uniform,random,Mem100
May  2 10:41:40,ram_l,27,51200,25600,50,954,69.50,28120,uniform,random,Mem100
May  2 10:42:50,ram_l,31,51200,25600,0,1715,119.43,18120,uniform,random,Mem100
May  2 10:43:50,ram_l,31,51200,25600,50,1122,34.21,27376.6666666667,uniform,random,Mem100
May  2 10:44:09,ram_l,4,51200,25600,0,166,0.38,22970,uniform,random,Mem100
May  2 10:44:31,ram_l,4,51200,25600,50,186,0.51,20670,uniform,random,Mem100
May  2 10:45:04,ram_l,8,51200,25600,0,342,0.75,22800,uniform,random,Mem100
May  2 10:45:37,ram_l,8,51200,25600,50,281,0.81,27643.3333333333,uniform,random,Mem100
May  2 10:46:17,ram_l,12,51200,25600,0,555,1.47,21256.6666666667,uniform,random,Mem100
May  2 10:46:55,ram_l,12,51200,25600,50,407,1.19,28843.3333333333,uniform,random,Mem100
May  2 10:47:41,ram_l,16,51200,25600,0,767,2.22,20593.3333333333,uniform,random,Mem100
May  2 10:48:23,ram_l,16,51200,25600,50,533,2.09,29450,uniform,random,Mem100
May  2 10:49:14,ram_l,20,51200,25600,0,1107,260.51,18840,uniform,random,Mem100
May  2 10:50:01,ram_l,20,51200,25600,50,684,63.82,29033.3333333333,uniform,random,Mem100
May  2 10:50:59,ram_l,24,51200,25600,0,1341,263.71,18580,uniform,random,Mem100
May  2 10:51:50,ram_l,24,51200,25600,50,835,73.96,28586.6666666667,uniform,random,Mem100
May  2 10:52:55,ram_l,28,51200,25600,0,1568,225.87,18266.6666666667,uniform,random,Mem100
May  2 10:53:51,ram_l,28,51200,25600,50,995,65.94,27946.6666666667,uniform,random,Mem100
May  2 10:55:03,ram_l,32,51200,25600,0,1758,9.14,18106.6666666667,uniform,random,Mem100
May  2 10:56:04,ram_l,32,51200,25600,50,1173,2.59,27016.6666666667,uniform,random,Mem100
May  2 10:56:23,ram_l,1,51200,25600,0,98,0.00,9430,uniform,random,Mem100
May  2 10:56:44,ram_l,1,51200,25600,50,148,0.00,6420,uniform,random,Mem100
May  2 10:57:07,ram_l,5,51200,25600,0,208,0.14,23176.6666666667,uniform,random,Mem100
May  2 10:57:32,ram_l,5,51200,25600,50,196,0.53,24460,uniform,random,Mem100
May  2 10:58:07,ram_l,9,51200,25600,0,389,1.11,22633.3333333333,uniform,random,Mem100
May  2 10:58:42,ram_l,9,51200,25600,50,312,0.89,28066.6666666667,uniform,random,Mem100
May  2 10:59:23,ram_l,13,51200,25600,0,616,1.60,20793.3333333333,uniform,random,Mem100
May  2 11:00:02,ram_l,13,51200,25600,50,440,1.20,28903.3333333333,uniform,random,Mem100
May  2 11:00:51,ram_l,17,51200,25600,0,895,155.61,19190,uniform,random,Mem100
May  2 11:01:35,ram_l,17,51200,25600,50,576,36.28,29083.3333333333,uniform,random,Mem100
May  2 11:02:28,ram_l,21,51200,25600,0,1172,272.77,18743.3333333333,uniform,random,Mem100
May  2 11:03:16,ram_l,21,51200,25600,50,720,67.78,28970,uniform,random,Mem100
May  2 11:04:16,ram_l,25,51200,25600,0,1410,272.32,18450,uniform,random,Mem100
May  2 11:05:08,ram_l,25,51200,25600,50,872,71.82,28500,uniform,random,Mem100
May  2 11:06:13,ram_l,29,51200,25600,0,1588,157.17,18403.3333333333,uniform,random,Mem100
May  2 11:07:11,ram_l,29,51200,25600,50,1038,59.39,27720,uniform,random,Mem100
May  2 11:08:23,ram_l,33,51200,25600,0,1828,187.19,18113.3333333333,uniform,random,Mem100
May  2 11:09:26,ram_l,33,51200,25600,50,1215,123.51,27080,uniform,random,Mem100
May  2 11:09:45,ram_l,3,57344,28672,0,144,0.26,19766.6666666667,uniform,random,Mem100
May  2 11:10:06,ram_l,3,57344,28672,50,188,0.12,15370,uniform,random,Mem100
May  2 11:10:45,ram_l,7,57344,28672,0,338,0.70,20230,uniform,random,Mem100
May  2 11:11:24,ram_l,7,57344,28672,50,284,0.73,23980,uniform,random,Mem100
May  2 11:12:15,ram_l,11,57344,28672,0,576,1.44,18800,uniform,random,Mem100
May  2 11:13:04,ram_l,11,57344,28672,50,428,1.10,25183.3333333333,uniform,random,Mem100
May  2 11:14:03,ram_l,15,57344,28672,0,876,2.78,16940,uniform,random,Mem100
May  2 11:14:57,ram_l,15,57344,28672,50,582,1.37,25356.6666666667,uniform,random,Mem100
May  2 11:16:03,ram_l,19,57344,28672,0,1215,293.55,16300,uniform,random,Mem100
May  2 11:17:03,ram_l,19,57344,28672,50,748,70.04,25263.3333333333,uniform,random,Mem100
May  2 11:18:18,ram_l,23,57344,28672,0,1505,340.00,16083.3333333333,uniform,random,Mem100
May  2 11:19:23,ram_l,23,57344,28672,50,919,89.23,24966.6666666667,uniform,random,Mem100
May  2 11:20:47,ram_l,27,57344,28672,0,1764,294.62,15823.3333333333,uniform,random,Mem100
May  2 11:21:59,ram_l,27,57344,28672,50,1097,70.96,24473.3333333333,uniform,random,Mem100
May  2 11:23:30,ram_l,31,57344,28672,0,1993,143.62,15616.6666666667,uniform,random,Mem100
May  2 11:24:50,ram_l,31,57344,28672,50,1311,45.15,23476.6666666667,uniform,random,Mem100
May  2 11:25:13,ram_l,4,57344,28672,0,188,0.44,20423.3333333333,uniform,random,Mem100
May  2 11:25:39,ram_l,4,57344,28672,50,200,0.68,19240,uniform,random,Mem100
May  2 11:26:22,ram_l,8,57344,28672,0,392,0.94,19986.6666666667,uniform,random,Mem100
May  2 11:27:04,ram_l,8,57344,28672,50,320,0.84,24406.6666666667,uniform,random,Mem100
May  2 11:27:56,ram_l,12,57344,28672,0,647,0.78,18300,uniform,random,Mem100
May  2 11:28:46,ram_l,12,57344,28672,50,466,1.17,25233.3333333333,uniform,random,Mem100
May  2 11:29:48,ram_l,16,57344,28672,0,953,2.37,16623.3333333333,uniform,random,Mem100
May  2 11:30:44,ram_l,16,57344,28672,50,622,1.25,25326.6666666667,uniform,random,Mem100
May  2 11:31:52,ram_l,20,57344,28672,0,1279,298.69,16330,uniform,random,Mem100
May  2 11:32:53,ram_l,20,57344,28672,50,790,77.10,25223.3333333333,uniform,random,Mem100
May  2 11:34:10,ram_l,24,57344,28672,0,1576,336.99,15970,uniform,random,Mem100
May  2 11:35:18,ram_l,24,57344,28672,50,966,90.32,24786.6666666667,uniform,random,Mem100
May  2 11:36:43,ram_l,28,57344,28672,0,1824,269.40,15750,uniform,random,Mem100
May  2 11:37:57,ram_l,28,57344,28672,50,1158,79.77,24076.6666666667,uniform,random,Mem100
May  2 11:39:31,ram_l,32,57344,28672,0,2049,9.20,15550,uniform,random,Mem100
May  2 11:40:52,ram_l,32,57344,28672,50,1369,4.17,23193.3333333333,uniform,random,Mem100
May  2 11:41:14,ram_l,1,57344,28672,0,106,0.00,8820,uniform,random,Mem100
May  2 11:41:38,ram_l,1,57344,28672,50,156,0.00,6103.33333333333,uniform,random,Mem100
May  2 11:42:07,ram_l,5,57344,28672,0,237,0.59,20463.3333333333,uniform,random,Mem100
May  2 11:42:38,ram_l,5,57344,28672,50,214,0.59,22516.6666666667,uniform,random,Mem100
May  2 11:43:23,ram_l,9,57344,28672,0,441,0.81,19990,uniform,random,Mem100
May  2 11:44:08,ram_l,9,57344,28672,50,356,0.85,24680,uniform,random,Mem100
May  2 11:45:03,ram_l,13,57344,28672,0,719,2.07,17840,uniform,random,Mem100
May  2 11:45:55,ram_l,13,57344,28672,50,503,1.19,25350,uniform,random,Mem100
